emage_id,assay_type,probe_id,name,strain,type,theilerstage,dpc
1290,in situ,MGI:3505909,emage,C57BL,wholemount,17,10.5 dpc
1291,in situ,MGI:3505909,emage,C57BL,wholemount,18,10.5 dpc
1292,in situ,MGI:3505910,emage,C57BL,wholemount,18,10.5 dpc
1293,in situ,MGI:3505911,emage,C57BL,wholemount,18,10.5 dpc
1294,in situ,MGI:3505911,emage,C57BL,wholemount,16,10.5 dpc
1295,in situ,MGI:3505912,emage,C57BL,wholemount,18,10.5 dpc
1296,in situ,MGI:3505913,emage,C57BL,wholemount,17,10.5 dpc
1297,in situ,MGI:3505914,emage,C57BL,wholemount,17,10.5 dpc
1298,in situ,MGI:3505915,emage,C57BL,wholemount,18,10.5 dpc
1299,in situ,MGI:3505915,emage,C57BL,wholemount,17,10.5 dpc
1300,in situ,MGI:3507189,emage,C57BL,wholemount,18,10.5 dpc
1301,in situ,MGI:3507189,emage,C57BL,wholemount,17,10.5 dpc
1302,in situ,MGI:3505917,emage,C57BL,wholemount,17,10.5 dpc
1303,in situ,MGI:3505918,emage,C57BL,wholemount,17,10.5 dpc
1304,in situ,MGI:3505919,emage,C57BL,wholemount,18,10.5 dpc
1305,in situ,MGI:3505920,emage,C57BL,wholemount,17,10.5 dpc
1306,in situ,MGI:3505921,emage,C57BL,wholemount,17,10.5 dpc
1307,in situ,MGI:3505921,emage,C57BL,wholemount,18,10.5 dpc
1308,in situ,MGI:3505922,emage,C57BL,wholemount,18,10.5 dpc
1309,in situ,MGI:3505923,emage,C57BL,wholemount,17,10.5 dpc
1310,in situ,MGI:3505924,emage,C57BL,wholemount,18,10.5 dpc
1311,in situ,MGI:3505925,emage,C57BL,wholemount,18,10.5 dpc
1312,in situ,MGI:3505925,emage,C57BL,wholemount,17,10.5 dpc
1313,in situ,MGI:3505926,emage,C57BL,wholemount,18,10.5 dpc
1314,in situ,MGI:3505927,emage,C57BL,wholemount,18,10.5 dpc
1315,in situ,MGI:3505928,emage,C57BL,wholemount,17,10.5 dpc
1316,in situ,MGI:3505931,emage,C57BL,wholemount,17,10.5 dpc
1317,in situ,MGI:3505931,emage,C57BL,wholemount,18,10.5 dpc
1318,in situ,MGI:3505932,emage,C57BL,wholemount,18,10.5 dpc
1319,in situ,MGI:3505933,emage,C57BL,wholemount,17,10.5 dpc
1320,in situ,MGI:3505934,emage,C57BL,wholemount,17,10.5 dpc
1321,in situ,MGI:3505934,emage,C57BL,wholemount,18,10.5 dpc
1322,in situ,MGI:3505935,emage,C57BL,wholemount,17,10.5 dpc
1323,in situ,MGI:3505935,emage,C57BL,wholemount,18,10.5 dpc
1324,in situ,MGI:3505938,emage,C57BL,wholemount,17,10.5 dpc
1325,in situ,MGI:3505938,emage,C57BL,wholemount,17,10.5 dpc
1326,in situ,MGI:3505939,emage,C57BL,wholemount,17,10.5 dpc
1327,in situ,MGI:3505939,emage,C57BL,wholemount,16,10.5 dpc
1328,in situ,MGI:3505941,emage,C57BL,wholemount,17,10.5 dpc
1329,in situ,MGI:3505942,emage,C57BL,wholemount,16,10.5 dpc
1330,in situ,MGI:3505942,emage,C57BL,wholemount,18,10.5 dpc
1331,in situ,MGI:3505943,emage,C57BL,wholemount,18,10.5 dpc
1332,in situ,MGI:3505943,emage,C57BL,wholemount,17,10.5 dpc
1333,in situ,MGI:3505944,emage,C57BL,wholemount,17,10.5 dpc
1334,in situ,MGI:3505945,emage,C57BL,wholemount,17,10.5 dpc
1335,in situ,MGI:3505946,emage,C57BL,wholemount,16,10.5 dpc
1336,in situ,MGI:3505948,emage,C57BL,wholemount,17,10.5 dpc
1337,in situ,MGI:3505948,emage,C57BL,wholemount,16,10.5 dpc
1338,in situ,MGI:3505949,emage,C57BL,wholemount,18,10.5 dpc
1339,in situ,MGI:3505950,emage,C57BL,wholemount,17,10.5 dpc
1340,in situ,MGI:3505951,emage,C57BL,wholemount,18,10.5 dpc
1341,in situ,MGI:3505952,emage,C57BL,wholemount,17,10.5 dpc
1342,in situ,MGI:3505952,emage,C57BL,wholemount,16,10.5 dpc
1343,in situ,MGI:3505953,emage,C57BL,wholemount,17,10.5 dpc
1344,in situ,MGI:3505957,emage,C57BL,wholemount,17,10.5 dpc
1345,in situ,MGI:3505958,emage,C57BL,wholemount,16,10.5 dpc
1346,in situ,MGI:3505958,emage,C57BL,wholemount,17,10.5 dpc
1347,in situ,MGI:3505959,emage,C57BL,wholemount,17,10.5 dpc
1348,in situ,MGI:3505960,emage,C57BL,wholemount,17,10.5 dpc
1349,in situ,MGI:3505961,emage,C57BL,wholemount,17,10.5 dpc
1350,in situ,MGI:3505962,emage,C57BL,wholemount,16,10.5 dpc
1351,in situ,MGI:3505962,emage,C57BL,wholemount,17,10.5 dpc
1352,in situ,MGI:3505963,emage,C57BL,wholemount,17,10.5 dpc
1353,in situ,MGI:3505964,emage,C57BL,wholemount,17,10.5 dpc
1354,in situ,MGI:3505965,emage,C57BL,wholemount,18,10.5 dpc
1355,in situ,MGI:3505966,emage,C57BL,wholemount,17,10.5 dpc
1356,in situ,MGI:3505967,emage,C57BL,wholemount,17,10.5 dpc
1357,in situ,MGI:3505969,emage,C57BL,wholemount,17,10.5 dpc
1358,in situ,MGI:3505971,emage,C57BL,wholemount,17,10.5 dpc
1359,in situ,MGI:3505972,emage,C57BL,wholemount,17,10.5 dpc
1360,in situ,MGI:3505973,emage,C57BL,wholemount,16,10.5 dpc
1361,in situ,MGI:3505973,emage,C57BL,wholemount,17,10.5 dpc
1362,in situ,MGI:3505975,emage,C57BL,wholemount,18,10.5 dpc
1363,in situ,MGI:3505976,emage,C57BL,wholemount,16,10.5 dpc
1364,in situ,MGI:3505977,emage,C57BL,wholemount,17,10.5 dpc
1365,in situ,MGI:3505978,emage,C57BL,wholemount,18,10.5 dpc
1366,in situ,MGI:3505979,emage,C57BL,wholemount,18,10.5 dpc
1367,in situ,MGI:3505980,emage,C57BL,wholemount,18,10.5 dpc
1368,in situ,MGI:3505980,emage,C57BL,wholemount,17,10.5 dpc
1369,in situ,MGI:3505982,emage,C57BL,wholemount,17,10.5 dpc
1370,in situ,MGI:3505982,emage,C57BL,wholemount,18,10.5 dpc
1371,in situ,MGI:3505983,emage,C57BL,wholemount,16,10.5 dpc
1372,in situ,MGI:3505983,emage,C57BL,wholemount,17,10.5 dpc
1373,in situ,MGI:3505985,emage,C57BL,wholemount,17,10.5 dpc
1374,in situ,MGI:3505985,emage,C57BL,wholemount,18,10.5 dpc
1375,in situ,MGI:3505986,emage,C57BL,wholemount,17,10.5 dpc
1376,in situ,MGI:3505986,emage,C57BL,wholemount,18,10.5 dpc
1377,in situ,MGI:3505987,emage,C57BL,wholemount,17,10.5 dpc
1378,in situ,MGI:3505988,emage,C57BL,wholemount,17,10.5 dpc
1379,in situ,MGI:3505989,emage,C57BL,wholemount,18,10.5 dpc
1380,in situ,MGI:3505989,emage,C57BL,wholemount,16,10.5 dpc
1381,in situ,MGI:3505990,emage,C57BL,wholemount,17,10.5 dpc
1382,in situ,MGI:3505990,emage,C57BL,wholemount,16,10.5 dpc
1383,in situ,MGI:3505991,emage,C57BL,wholemount,18,10.5 dpc
1384,in situ,MGI:3505991,emage,C57BL,wholemount,17,10.5 dpc
1385,in situ,MGI:3505992,emage,C57BL,wholemount,18,10.5 dpc
1386,in situ,MGI:3505995,emage,C57BL,wholemount,18,10.5 dpc
1387,in situ,MGI:3505997,emage,C57BL,wholemount,18,10.5 dpc
1388,in situ,MGI:3505998,emage,C57BL,wholemount,17,10.5 dpc
1389,in situ,MGI:3505998,emage,C57BL,wholemount,16,10.5 dpc
1390,in situ,MGI:3505999,emage,C57BL,wholemount,16,10.5 dpc
1391,in situ,MGI:3505999,emage,C57BL,wholemount,17,10.5 dpc
1392,in situ,MGI:3506000,emage,C57BL,wholemount,18,10.5 dpc
1393,in situ,MGI:3506001,emage,C57BL,wholemount,18,10.5 dpc
1394,in situ,MGI:3506002,emage,C57BL,wholemount,18,10.5 dpc
1395,in situ,MGI:3506002,emage,C57BL,wholemount,16,10.5 dpc
1396,in situ,MGI:3506003,emage,C57BL,wholemount,17,10.5 dpc
1397,in situ,MGI:3506003,emage,C57BL,wholemount,16,10.5 dpc
1398,in situ,MGI:3506004,emage,C57BL,wholemount,16,10.5 dpc
1399,in situ,MGI:3506009,emage,C57BL,wholemount,18,10.5 dpc
1400,in situ,MGI:3506009,emage,C57BL,wholemount,17,10.5 dpc
1401,in situ,MGI:3506010,emage,C57BL,wholemount,18,10.5 dpc
1402,in situ,MGI:3506011,emage,C57BL,wholemount,18,10.5 dpc
1403,in situ,MGI:3506012,emage,C57BL,wholemount,17,10.5 dpc
1404,in situ,MGI:3506012,emage,C57BL,wholemount,18,10.5 dpc
1405,in situ,MGI:3506014,emage,C57BL,wholemount,17,10.5 dpc
1406,in situ,MGI:3506016,emage,C57BL,wholemount,16,10.5 dpc
1407,in situ,MGI:3506016,emage,C57BL,wholemount,17,10.5 dpc
1408,in situ,MGI:3506017,emage,C57BL,wholemount,17,10.5 dpc
1409,in situ,MGI:3506017,emage,C57BL,wholemount,18,10.5 dpc
1410,in situ,MGI:3506018,emage,C57BL,wholemount,17,10.5 dpc
1411,in situ,MGI:3506019,emage,C57BL,wholemount,17,10.5 dpc
1412,in situ,MGI:3506019,emage,C57BL,wholemount,18,10.5 dpc
1413,in situ,MGI:3506020,emage,C57BL,wholemount,16,10.5 dpc
1414,in situ,MGI:3506005,emage,C57BL,wholemount,18,10.5 dpc
1415,in situ,MGI:3506020,emage,C57BL,wholemount,18,10.5 dpc
1416,in situ,MGI:3506021,emage,C57BL,wholemount,16,10.5 dpc
1417,in situ,MGI:3506022,emage,C57BL,wholemount,18,10.5 dpc
1418,in situ,MGI:3506023,emage,C57BL,wholemount,16,10.5 dpc
1419,in situ,MGI:3506023,emage,C57BL,wholemount,17,10.5 dpc
1420,in situ,MGI:3506024,emage,C57BL,wholemount,16,10.5 dpc
1421,in situ,MGI:3506024,emage,C57BL,wholemount,18,10.5 dpc
1422,in situ,MGI:3506025,emage,C57BL,wholemount,17,10.5 dpc
1423,in situ,MGI:3506025,emage,C57BL,wholemount,16,10.5 dpc
1424,in situ,MGI:3506026,emage,C57BL,wholemount,16,10.5 dpc
1425,in situ,MGI:3506027,emage,C57BL,wholemount,17,10.5 dpc
1426,in situ,MGI:3506028,emage,C57BL,wholemount,17,10.5 dpc
1427,in situ,MGI:3506028,emage,C57BL,wholemount,18,10.5 dpc
1428,in situ,MGI:3506147,emage,C57BL,wholemount,17,10.5 dpc
1429,in situ,MGI:3506149,emage,C57BL,wholemount,17,10.5 dpc
1430,in situ,MGI:3506149,emage,C57BL,wholemount,18,10.5 dpc
1431,in situ,MGI:3506150,emage,C57BL,wholemount,17,10.5 dpc
1432,in situ,MGI:3506151,emage,C57BL,wholemount,17,10.5 dpc
1433,in situ,MGI:3506151,emage,C57BL,wholemount,17,10.5 dpc
1434,in situ,MGI:3506152,emage,C57BL,wholemount,16,10.5 dpc
1435,in situ,MGI:3506152,emage,C57BL,wholemount,18,10.5 dpc
1436,in situ,MGI:3506153,emage,C57BL,wholemount,18,10.5 dpc
1437,in situ,MGI:3506154,emage,C57BL,wholemount,17,10.5 dpc
1438,in situ,MGI:3506154,emage,C57BL,wholemount,17,10.5 dpc
1439,in situ,MGI:3506156,emage,C57BL,wholemount,18,10.5 dpc
1440,in situ,MGI:3506156,emage,C57BL,wholemount,17,10.5 dpc
1441,in situ,MGI:3506157,emage,C57BL,wholemount,18,10.5 dpc
1442,in situ,MGI:3506158,emage,C57BL,wholemount,17,10.5 dpc
1443,in situ,MGI:3507199,emage,C57BL,wholemount,18,10.5 dpc
1444,in situ,MGI:3507199,emage,C57BL,wholemount,17,10.5 dpc
1445,in situ,MGI:3506159,emage,C57BL,wholemount,18,10.5 dpc
1446,in situ,MGI:3507202,emage,C57BL,wholemount,18,10.5 dpc
1447,in situ,MGI:3507202,emage,C57BL,wholemount,16,10.5 dpc
1448,in situ,MGI:3506161,emage,C57BL,wholemount,17,10.5 dpc
1449,in situ,MGI:3506161,emage,C57BL,wholemount,18,10.5 dpc
1450,in situ,MGI:3506164,emage,C57BL,wholemount,17,10.5 dpc
1451,in situ,MGI:3507212,emage,C57BL,wholemount,17,10.5 dpc
1452,in situ,MGI:3507212,emage,C57BL,wholemount,16,10.5 dpc
1453,in situ,MGI:3507215,emage,C57BL,wholemount,18,10.5 dpc
1454,in situ,MGI:3507216,emage,C57BL,wholemount,17,10.5 dpc
1455,in situ,MGI:3507216,emage,C57BL,wholemount,18,10.5 dpc
1456,in situ,MGI:3507217,emage,C57BL,wholemount,17,10.5 dpc
1457,in situ,MGI:3507217,emage,C57BL,wholemount,18,10.5 dpc
1458,in situ,MGI:3507220,emage,C57BL,wholemount,17,10.5 dpc
1459,in situ,MGI:3506165,emage,C57BL,wholemount,17,10.5 dpc
1460,in situ,MGI:3507224,emage,C57BL,wholemount,18,10.5 dpc
1461,in situ,MGI:3506166,emage,C57BL,wholemount,17,10.5 dpc
1462,in situ,MGI:3506167,emage,C57BL,wholemount,19,10.5 dpc
1463,in situ,MGI:3506167,emage,C57BL,wholemount,18,10.5 dpc
1464,in situ,MGI:3506168,emage,C57BL,wholemount,18,10.5 dpc
1465,in situ,MGI:3506169,emage,C57BL,wholemount,18,10.5 dpc
1466,in situ,MGI:3506177,emage,C57BL,wholemount,18,10.5 dpc
1467,in situ,MGI:3506177,emage,C57BL,wholemount,17,10.5 dpc
1468,in situ,MGI:3505953,emage,C57BL,wholemount,18,10.5 dpc
1469,in situ,MGI:3505963,emage,C57BL,wholemount,18,10.5 dpc
1470,in situ,MGI:3505966,emage,C57BL,wholemount,18,10.5 dpc
1471,in situ,MGI:3505969,emage,C57BL,wholemount,18,10.5 dpc
1472,in situ,MGI:3505970,emage,C57BL,wholemount,17,10.5 dpc
1473,in situ,MGI:3505992,emage,C57BL,wholemount,17,10.5 dpc
1474,in situ,MGI:3505993,emage,C57BL,wholemount,18,10.5 dpc
1475,in situ,MGI:3505993,emage,C57BL,wholemount,17,10.5 dpc
1476,in situ,MGI:3505994,emage,C57BL,wholemount,18,10.5 dpc
1477,in situ,MGI:3506001,emage,C57BL,wholemount,17,10.5 dpc
1478,in situ,MGI:3506005,emage,C57BL,wholemount,18,10.5 dpc
1479,in situ,MGI:3506021,emage,C57BL,wholemount,18,10.5 dpc
1480,in situ,MGI:3506026,emage,C57BL,wholemount,17,10.5 dpc
1481,in situ,MGI:3506027,emage,C57BL,wholemount,17,10.5 dpc
1482,in situ,MGI:3506145,emage,C57BL,wholemount,18,10.5 dpc
1483,in situ,MGI:3506153,emage,C57BL,wholemount,17,10.5 dpc
1484,in situ,MGI:3506157,emage,C57BL,wholemount,17,10.5 dpc
1485,in situ,MGI:3506158,emage,C57BL,wholemount,16,10.5 dpc
1486,in situ,MGI:3507200,emage,C57BL,wholemount,17,10.5 dpc
1487,in situ,MGI:3507200,emage,C57BL,wholemount,17,10.5 dpc
1488,in situ,MGI:3506164,emage,C57BL,wholemount,16,10.5 dpc
1489,in situ,MGI:3506170,emage,C57BL,wholemount,17,10.5 dpc
1490,in situ,MGI:3506171,emage,C57BL,wholemount,18,10.5 dpc
1491,in situ,MGI:3506172,emage,C57BL,wholemount,17,10.5 dpc
1492,in situ,MGI:3506173,emage,C57BL,wholemount,18,10.5 dpc
1493,in situ,MGI:3506173,emage,C57BL,wholemount,17,10.5 dpc
1494,in situ,MGI:3506176,emage,C57BL,wholemount,17,10.5 dpc
1495,in situ,MGI:3506178,emage,C57BL,wholemount,17,10.5 dpc
1496,in situ,MGI:3506179,emage,C57BL,wholemount,16,10.5 dpc
1497,in situ,MGI:3506872,emage,C57BL,wholemount,18,10.5 dpc
1498,in situ,MGI:3507223,emage,C57BL,wholemount,17,10.5 dpc
1499,in situ,MGI:3506178,emage,C57BL,wholemount,18,10.5 dpc
1500,in situ,MGI:3506171,emage,C57BL,wholemount,17,10.5 dpc
1501,in situ,MGI:3506179,emage,C57BL,wholemount,17,10.5 dpc
1502,in situ,MGI:3507226,emage,C57BL,wholemount,17,10.5 dpc
1503,in situ,MGI:3507226,emage,C57BL,wholemount,18,10.5 dpc
1504,in situ,MGI:3506180,emage,C57BL,wholemount,16,10.5 dpc
1505,in situ,MGI:3506180,emage,C57BL,wholemount,18,10.5 dpc
1506,in situ,MGI:3506387,emage,C57BL,wholemount,17,10.5 dpc
1507,in situ,MGI:3506389,emage,C57BL,wholemount,17,10.5 dpc
1508,in situ,MGI:3506390,emage,C57BL,wholemount,17,10.5 dpc
1509,in situ,MGI:3506391,emage,C57BL,wholemount,18,10.5 dpc
1510,in situ,MGI:3506392,emage,C57BL,wholemount,17,10.5 dpc
1511,in situ,MGI:3506393,emage,C57BL,wholemount,18,10.5 dpc
1512,in situ,MGI:3506393,emage,C57BL,wholemount,17,10.5 dpc
1513,in situ,MGI:3506394,emage,C57BL,wholemount,18,10.5 dpc
1514,in situ,MGI:3506394,emage,C57BL,wholemount,16,10.5 dpc
1515,in situ,MGI:3506395,emage,C57BL,wholemount,17,10.5 dpc
1516,in situ,MGI:3506395,emage,C57BL,wholemount,17,10.5 dpc
1517,in situ,MGI:3506396,emage,C57BL,wholemount,18,10.5 dpc
1518,in situ,MGI:3507250,emage,C57BL,wholemount,16,10.5 dpc
1519,in situ,MGI:3506398,emage,C57BL,wholemount,17,10.5 dpc
1520,in situ,MGI:3506398,emage,C57BL,wholemount,16,10.5 dpc
1521,in situ,MGI:3506400,emage,C57BL,wholemount,17,10.5 dpc
1522,in situ,MGI:3506401,emage,C57BL,wholemount,16,10.5 dpc
1523,in situ,MGI:3506401,emage,C57BL,wholemount,17,10.5 dpc
1524,in situ,MGI:3506405,emage,C57BL,wholemount,18,10.5 dpc
1525,in situ,MGI:3506405,emage,C57BL,wholemount,17,10.5 dpc
1526,in situ,MGI:3506406,emage,C57BL,wholemount,18,10.5 dpc
1527,in situ,MGI:3506406,emage,C57BL,wholemount,17,10.5 dpc
1528,in situ,MGI:3506407,emage,C57BL,wholemount,17,10.5 dpc
1529,in situ,MGI:3506408,emage,C57BL,wholemount,18,10.5 dpc
1530,in situ,MGI:3506408,emage,C57BL,wholemount,17,10.5 dpc
1531,in situ,MGI:3506409,emage,C57BL,wholemount,17,10.5 dpc
1532,in situ,MGI:3506410,emage,C57BL,wholemount,18,10.5 dpc
1533,in situ,MGI:3506410,emage,C57BL,wholemount,17,10.5 dpc
1534,in situ,MGI:3506411,emage,C57BL,wholemount,17,10.5 dpc
1535,in situ,MGI:3506412,emage,C57BL,wholemount,16,10.5 dpc
1536,in situ,MGI:3506413,emage,C57BL,wholemount,17,10.5 dpc
1537,in situ,MGI:3506414,emage,C57BL,wholemount,16,10.5 dpc
1538,in situ,MGI:3506415,emage,C57BL,wholemount,16,10.5 dpc
1539,in situ,MGI:3506415,emage,C57BL,wholemount,18,10.5 dpc
1540,in situ,MGI:3506416,emage,C57BL,wholemount,18,10.5 dpc
1541,in situ,MGI:3506416,emage,C57BL,wholemount,16,10.5 dpc
1542,in situ,MGI:3506417,emage,C57BL,wholemount,16,10.5 dpc
1543,in situ,MGI:3506418,emage,C57BL,wholemount,18,10.5 dpc
1544,in situ,MGI:3506419,emage,C57BL,wholemount,17,10.5 dpc
1545,in situ,MGI:3506420,emage,C57BL,wholemount,18,10.5 dpc
1546,in situ,MGI:3506420,emage,C57BL,wholemount,17,10.5 dpc
1547,in situ,MGI:3506421,emage,C57BL,wholemount,18,10.5 dpc
1548,in situ,MGI:3506422,emage,C57BL,wholemount,16,10.5 dpc
1549,in situ,MGI:3506422,emage,C57BL,wholemount,17,10.5 dpc
1550,in situ,MGI:3506423,emage,C57BL,wholemount,17,10.5 dpc
1551,in situ,MGI:3506402,emage,C57BL,wholemount,16,10.5 dpc
1552,in situ,MGI:3506424,emage,C57BL,wholemount,17,10.5 dpc
1553,in situ,MGI:3506424,emage,C57BL,wholemount,16,10.5 dpc
1554,in situ,MGI:3506425,emage,C57BL,wholemount,18,10.5 dpc
1555,in situ,MGI:3506426,emage,C57BL,wholemount,18,10.5 dpc
1556,in situ,MGI:3506426,emage,C57BL,wholemount,16,10.5 dpc
1557,in situ,MGI:3506427,emage,C57BL,wholemount,17,10.5 dpc
1558,in situ,MGI:3506428,emage,C57BL,wholemount,16,10.5 dpc
1559,in situ,MGI:3506429,emage,C57BL,wholemount,18,10.5 dpc
1560,in situ,MGI:3506429,emage,C57BL,wholemount,17,10.5 dpc
1561,in situ,MGI:3506430,emage,C57BL,wholemount,16,10.5 dpc
1562,in situ,MGI:3506431,emage,C57BL,wholemount,17,10.5 dpc
1563,in situ,MGI:3506432,emage,C57BL,wholemount,16,10.5 dpc
1564,in situ,MGI:3506433,emage,C57BL,wholemount,17,10.5 dpc
1565,in situ,MGI:3506851,emage,C57BL,wholemount,18,10.5 dpc
1566,in situ,MGI:3506851,emage,C57BL,wholemount,17,10.5 dpc
1567,in situ,MGI:3506852,emage,C57BL,wholemount,18,10.5 dpc
1568,in situ,MGI:3506852,emage,C57BL,wholemount,17,10.5 dpc
1569,in situ,MGI:3506854,emage,C57BL,wholemount,18,10.5 dpc
1570,in situ,MGI:3506854,emage,C57BL,wholemount,17,10.5 dpc
1571,in situ,MGI:3506855,emage,C57BL,wholemount,17,10.5 dpc
1572,in situ,MGI:3506856,emage,C57BL,wholemount,18,10.5 dpc
1573,in situ,MGI:3506857,emage,C57BL,wholemount,18,10.5 dpc
1574,in situ,MGI:3506858,emage,C57BL,wholemount,17,10.5 dpc
1575,in situ,MGI:3506858,emage,C57BL,wholemount,18,10.5 dpc
1576,in situ,MGI:3506859,emage,C57BL,wholemount,18,10.5 dpc
1577,in situ,MGI:3506860,emage,C57BL,wholemount,18,10.5 dpc
1578,in situ,MGI:3506861,emage,C57BL,wholemount,17,10.5 dpc
1579,in situ,MGI:3506862,emage,C57BL,wholemount,19,10.5 dpc
1580,in situ,MGI:3506862,emage,C57BL,wholemount,17,10.5 dpc
1581,in situ,MGI:3506863,emage,C57BL,wholemount,17,10.5 dpc
1582,in situ,MGI:3506865,emage,C57BL,wholemount,18,10.5 dpc
1583,in situ,MGI:3506866,emage,C57BL,wholemount,17,10.5 dpc
1584,in situ,MGI:3506867,emage,C57BL,wholemount,17,10.5 dpc
1585,in situ,MGI:3506868,emage,C57BL,wholemount,17,10.5 dpc
1586,in situ,MGI:3506870,emage,C57BL,wholemount,18,10.5 dpc
1587,in situ,MGI:3506871,emage,C57BL,wholemount,18,10.5 dpc
1588,in situ,MGI:3506869,emage,C57BL,wholemount,17,10.5 dpc
1589,in situ,MGI:3506871,emage,C57BL,wholemount,16,10.5 dpc
1590,in situ,MGI:3506872,emage,C57BL,wholemount,17,10.5 dpc
1591,in situ,MGI:3506873,emage,C57BL,wholemount,18,10.5 dpc
1592,in situ,MGI:3506873,emage,C57BL,wholemount,17,10.5 dpc
1593,in situ,MGI:3506874,emage,C57BL,wholemount,17,10.5 dpc
1594,in situ,MGI:3506874,emage,C57BL,wholemount,16,10.5 dpc
1595,in situ,MGI:3506875,emage,C57BL,wholemount,18,10.5 dpc
1596,in situ,MGI:3506876,emage,C57BL,wholemount,17,10.5 dpc
1597,in situ,MGI:3506876,emage,C57BL,wholemount,18,10.5 dpc
1598,in situ,MGI:3506877,emage,C57BL,wholemount,18,10.5 dpc
1599,in situ,MGI:3506877,emage,C57BL,wholemount,17,10.5 dpc
1600,in situ,MGI:3506878,emage,C57BL,wholemount,17,10.5 dpc
1601,in situ,MGI:3506881,emage,C57BL,wholemount,18,10.5 dpc
1602,in situ,MGI:3506882,emage,C57BL,wholemount,17,10.5 dpc
1603,in situ,MGI:3506883,emage,C57BL,wholemount,18,10.5 dpc
1604,in situ,MGI:3506884,emage,C57BL,wholemount,18,10.5 dpc
1605,in situ,MGI:3510416,emage,C57BL,wholemount,18,10.5 dpc
1606,in situ,MGI:3506885,emage,C57BL,wholemount,18,10.5 dpc
1607,in situ,MGI:3506885,emage,C57BL,wholemount,17,10.5 dpc
1608,in situ,MGI:3506886,emage,C57BL,wholemount,17,10.5 dpc
1609,in situ,MGI:3506886,emage,C57BL,wholemount,19,10.5 dpc
1610,in situ,MGI:3506887,emage,C57BL,wholemount,17,10.5 dpc
1611,in situ,MGI:3506888,emage,C57BL,wholemount,18,10.5 dpc
1612,in situ,MGI:3507273,emage,C57BL,wholemount,18,10.5 dpc
1613,in situ,MGI:3507273,emage,C57BL,wholemount,17,10.5 dpc
1614,in situ,MGI:3507274,emage,C57BL,wholemount,17,10.5 dpc
1615,in situ,MGI:3506889,emage,C57BL,wholemount,17,10.5 dpc
1616,in situ,MGI:3506889,emage,C57BL,wholemount,18,10.5 dpc
1617,in situ,MGI:3506890,emage,C57BL,wholemount,18,10.5 dpc
1618,in situ,MGI:3506890,emage,C57BL,wholemount,17,10.5 dpc
1619,in situ,MGI:3506891,emage,C57BL,wholemount,17,10.5 dpc
1620,in situ,MGI:3507275,emage,C57BL,wholemount,17,10.5 dpc
1621,in situ,MGI:3507276,emage,C57BL,wholemount,17,10.5 dpc
1622,in situ,MGI:3506892,emage,C57BL,wholemount,18,10.5 dpc
1623,in situ,MGI:3506892,emage,C57BL,wholemount,17,10.5 dpc
1624,in situ,MGI:3507277,emage,C57BL,wholemount,16,10.5 dpc
1625,in situ,MGI:3506029,emage,C57BL,wholemount,17,10.5 dpc
1626,in situ,MGI:3506029,emage,C57BL,wholemount,18,10.5 dpc
1627,in situ,MGI:3506030,emage,C57BL,wholemount,18,10.5 dpc
1628,in situ,MGI:3506030,emage,C57BL,wholemount,17,10.5 dpc
1629,in situ,MGI:3506031,emage,C57BL,wholemount,17,10.5 dpc
1630,in situ,MGI:3507191,emage,C57BL,wholemount,17,10.5 dpc
1631,in situ,MGI:3506032,emage,C57BL,wholemount,18,10.5 dpc
1632,in situ,MGI:3506033,emage,C57BL,wholemount,17,10.5 dpc
1633,in situ,MGI:3506034,emage,C57BL,wholemount,17,10.5 dpc
1634,in situ,MGI:3506035,emage,C57BL,wholemount,17,10.5 dpc
1635,in situ,MGI:3506035,emage,C57BL,wholemount,16,10.5 dpc
1636,in situ,MGI:3506036,emage,C57BL,wholemount,17,10.5 dpc
1637,in situ,MGI:3506039,emage,C57BL,wholemount,16,10.5 dpc
1638,in situ,MGI:3506039,emage,C57BL,wholemount,17,10.5 dpc
1639,in situ,MGI:3506040,emage,C57BL,wholemount,18,10.5 dpc
1640,in situ,MGI:3506040,emage,C57BL,wholemount,16,10.5 dpc
1641,in situ,MGI:3506041,emage,C57BL,wholemount,16,10.5 dpc
1642,in situ,MGI:3506041,emage,C57BL,wholemount,17,10.5 dpc
1643,in situ,MGI:3506042,emage,C57BL,wholemount,18,10.5 dpc
1644,in situ,MGI:3506042,emage,C57BL,wholemount,17,10.5 dpc
1645,in situ,MGI:3506043,emage,C57BL,wholemount,17,10.5 dpc
1646,in situ,MGI:3506043,emage,C57BL,wholemount,16,10.5 dpc
1647,in situ,MGI:3506044,emage,C57BL,wholemount,18,10.5 dpc
1648,in situ,MGI:3506037,emage,C57BL,wholemount,18,10.5 dpc
1649,in situ,MGI:3506044,emage,C57BL,wholemount,16,10.5 dpc
1650,in situ,MGI:3506045,emage,C57BL,wholemount,18,10.5 dpc
1651,in situ,MGI:3506046,emage,C57BL,wholemount,16,10.5 dpc
1652,in situ,MGI:3506046,emage,C57BL,wholemount,17,10.5 dpc
1653,in situ,MGI:3506047,emage,C57BL,wholemount,17,10.5 dpc
1654,in situ,MGI:3506048,emage,C57BL,wholemount,18,10.5 dpc
1655,in situ,MGI:3506048,emage,C57BL,wholemount,17,10.5 dpc
1656,in situ,MGI:3506049,emage,C57BL,wholemount,16,10.5 dpc
