emage_id,type,probe_id,source_id,specimen_id,stage_id
26954,in situ,EMBRYS:Atf7ip,6,28,17673
26955,in situ,EMBRYS:Lbxcor1,6,28,17673
26956,in situ,EMBRYS:Kidins220,6,28,17673
26957,in situ,EMBRYS:Cphx1,6,28,17673
26958,in situ,EMBRYS:Zfp874a,6,28,17673
26959,in situ,EMBRYS:Foxj3,6,28,17673
26960,in situ,EMBRYS:Ankrd54,6,28,17673
26961,in situ,EMBRYS:D030011N01Rik,6,28,17673
26962,in situ,EMBRYS:Zfp473,6,28,17673
26963,in situ,EMBRYS:Pou6f2,6,28,17673
26964,in situ,EMBRYS:Zfp317,6,28,17673
26965,in situ,EMBRYS:Zfp866,6,28,17673
26966,in situ,EMBRYS:Zfp324,6,28,17673
26967,in situ,EMBRYS:Fam171b,6,28,17673
26968,in situ,EMBRYS:Zfp300,6,28,17673
26969,in situ,EMBRYS:Ammecr1l,6,28,17673
26970,in situ,EMBRYS:Hmbox1,6,28,17673
26971,in situ,EMBRYS:Sh3pxd2b,6,28,17673
26972,in situ,EMBRYS:Ankrd52,6,28,17673
26973,in situ,EMBRYS:Hinfp,6,28,17673
26974,in situ,EMBRYS:Aatf,6,28,17673
26975,in situ,EMBRYS:Abt1,6,28,17673
26976,in situ,EMBRYS:Abtb1,6,28,17673
26977,in situ,EMBRYS:Acyp2,6,28,17673
26978,in situ,EMBRYS:Aebp1,6,28,17673
26979,in situ,EMBRYS:Ahr,6,28,17673
26980,in situ,EMBRYS:Ahrr,6,28,17673
26981,in situ,EMBRYS:Ppp1r12b,6,28,17673
26982,in situ,EMBRYS:Zfp697,6,28,17673
26983,in situ,EMBRYS:Csdc2,6,28,17673
26984,in situ,EMBRYS:Jazf1,6,28,17673
26985,in situ,EMBRYS:AI854703,6,28,17673
26986,in situ,EMBRYS:Aip,6,28,17673
26987,in situ,EMBRYS:Aire,6,28,17673
26988,in situ,EMBRYS:Akap8,6,28,17673
26989,in situ,EMBRYS:Akap8l,6,28,17673
26990,in situ,EMBRYS:Ammecr1,6,28,17673
26991,in situ,EMBRYS:Ank1,6,28,17673
26992,in situ,EMBRYS:Ank2,6,28,17673
26993,in situ,EMBRYS:Ankra2,6,28,17673
26994,in situ,EMBRYS:Ankrd22,6,28,17673
26995,in situ,EMBRYS:Ankrd25,6,28,17673
26996,in situ,EMBRYS:Ankrd5,6,28,17673
26997,in situ,EMBRYS:Ar,6,28,17673
26998,in situ,EMBRYS:Arhgap17,6,28,17673
26999,in situ,EMBRYS:Arid3a,6,28,17673
27000,in situ,EMBRYS:Arnt,6,28,17673
27001,in situ,EMBRYS:Arntl,6,28,17673
27002,in situ,EMBRYS:Arx,6,28,17673
27003,in situ,EMBRYS:Asb10,6,28,17673
27004,in situ,EMBRYS:Asb11,6,28,17673
27005,in situ,EMBRYS:Asb12,6,28,17673
27006,in situ,EMBRYS:Asb15,6,28,17673
27007,in situ,EMBRYS:Asb3,6,28,17673
27008,in situ,EMBRYS:Asb5,6,28,17673
27009,in situ,EMBRYS:Asb6,6,28,17673
27010,in situ,EMBRYS:Asb8,6,28,17673
27011,in situ,EMBRYS:Asb9,6,28,17673
27012,in situ,EMBRYS:Ascl2,6,28,17673
27013,in situ,EMBRYS:Asz1,6,28,17673
27014,in situ,EMBRYS:Atf2,6,28,17673
27015,in situ,EMBRYS:Atf5,6,28,17673
27016,in situ,EMBRYS:Ciao1,6,28,17673
27017,in situ,EMBRYS:B3gat3,6,28,17673
27018,in situ,EMBRYS:Bach1,6,28,17673
27019,in situ,EMBRYS:Barx2,6,28,17673
27020,in situ,EMBRYS:Batf,6,28,17673
27021,in situ,EMBRYS:Bbx,6,28,17673
27022,in situ,EMBRYS:Zfp958,6,28,17673
27023,in situ,EMBRYS:Zfp810,6,28,17673
27024,in situ,EMBRYS:BC024139,6,28,17673
27025,in situ,EMBRYS:Zfp768,6,28,17673
27026,in situ,EMBRYS:Zfp668,6,28,17673
27027,in situ,EMBRYS:Bcl6,6,28,17673
27028,in situ,EMBRYS:Bcl6b,6,28,17673
27029,in situ,EMBRYS:Bcor,6,28,17673
27030,in situ,EMBRYS:Bhlhe40,6,28,17673
27031,in situ,EMBRYS:Bmyc,6,28,17673
27032,in situ,EMBRYS:Bnc1,6,28,17673
27033,in situ,EMBRYS:Bpnt1,6,28,17673
27034,in situ,EMBRYS:Brd8,6,28,17673
27035,in situ,EMBRYS:Brpf1,6,28,17673
27036,in situ,EMBRYS:Btbd4,6,28,17673
27037,in situ,EMBRYS:Klf9,6,28,17673
27038,in situ,EMBRYS:Btg2,6,28,17673
27039,in situ,EMBRYS:Ciita,6,28,17673
27040,in situ,EMBRYS:Camk4,6,28,17673
27041,in situ,EMBRYS:Carf,6,28,17673
27042,in situ,EMBRYS:Carhsp1,6,28,17673
27043,in situ,EMBRYS:Cbx2,6,28,17673
27044,in situ,EMBRYS:Ccnc,6,28,17673
27045,in situ,EMBRYS:Ccnt2,6,28,17673
27046,in situ,EMBRYS:Cdk2,6,28,17673
27047,in situ,EMBRYS:Cdkn2a,6,28,17673
27048,in situ,EMBRYS:Cdkn2b,6,28,17673
27049,in situ,EMBRYS:Cdkn2d,6,28,17673
27051,in situ,EMBRYS:Cebpa,6,28,17673
27052,in situ,EMBRYS:Cebpd,6,28,17673
27053,in situ,EMBRYS:Cebpe,6,28,17673
27054,in situ,EMBRYS:Cebpg,6,28,17673
27055,in situ,EMBRYS:Cebpz,6,28,17673
27056,in situ,EMBRYS:Cecr6,6,28,17673
27057,in situ,EMBRYS:Acap3,6,28,17673
27058,in situ,EMBRYS:Chd4,6,28,17673
27059,in situ,EMBRYS:Foxn3,6,28,17673
27060,in situ,EMBRYS:Chgb,6,28,17673
27061,in situ,EMBRYS:Vsx2,6,28,17673
27062,in situ,EMBRYS:Cic,6,28,17673
27063,in situ,EMBRYS:Ercc8,6,28,17673
27064,in situ,EMBRYS:Hexim1,6,28,17673
27065,in situ,EMBRYS:Cml3,6,28,17673
27066,in situ,EMBRYS:Cnot4,6,28,17673
27067,in situ,EMBRYS:Cnot7,6,28,17673
27068,in situ,EMBRYS:Cnot8,6,28,17673
27069,in situ,EMBRYS:Cops2,6,28,17673
27070,in situ,EMBRYS:Cops5,6,28,17673
27071,in situ,EMBRYS:Creb1,6,28,17673
27072,in situ,EMBRYS:Creb3,6,28,17673
27073,in situ,EMBRYS:Creb3l1,6,28,17673
27074,in situ,EMBRYS:Creb3l3,6,28,17673
27075,in situ,EMBRYS:Creb5,6,28,17673
27076,in situ,EMBRYS:Atf6b,6,28,17673
27077,in situ,EMBRYS:Med17,6,28,17673
27078,in situ,EMBRYS:Med26,6,28,17673
27079,in situ,EMBRYS:Crx,6,28,17673
27080,in situ,EMBRYS:Csen,6,28,17673
27081,in situ,EMBRYS:Ctcf,6,28,17673
27082,in situ,EMBRYS:Zfp410,6,28,17673
27083,in situ,EMBRYS:Mier3,6,28,17673
27084,in situ,EMBRYS:Ankzf1,6,28,17673
27085,in situ,EMBRYS:Champ1,6,28,17673
27086,in situ,EMBRYS:Daxx,6,28,17673
27087,in situ,EMBRYS:Dazap2,6,28,17673
27088,in situ,EMBRYS:Ddit3,6,28,17673
27089,in situ,EMBRYS:Deaf1,6,28,17673
27090,in situ,EMBRYS:Dedd,6,28,17673
27091,in situ,EMBRYS:Depdc1b,6,28,17673
27092,in situ,EMBRYS:Depdc5,6,28,17673
27093,in situ,EMBRYS:Dlx4,6,28,17673
27094,in situ,EMBRYS:Dmap1,6,28,17673
27095,in situ,EMBRYS:Dmrt1,6,28,17673
27096,in situ,EMBRYS:Dnmt3a,6,28,17673
27097,in situ,EMBRYS:Dpf3,6,28,17673
27098,in situ,EMBRYS:Dr1,6,28,17673
27099,in situ,EMBRYS:Tsc22d3,6,28,17673
27100,in situ,EMBRYS:E4f1,6,28,17673
27101,in situ,EMBRYS:Edf1,6,28,17673
27102,in situ,EMBRYS:Egr2,6,28,17673
27103,in situ,EMBRYS:Egr3,6,28,17673
27104,in situ,EMBRYS:Egr4,6,28,17673
27105,in situ,EMBRYS:Ehf,6,28,17673
27106,in situ,EMBRYS:Elf1,6,28,17673
27107,in situ,EMBRYS:Elf2,6,28,17673
27108,in situ,EMBRYS:Elf3,6,28,17673
27109,in situ,EMBRYS:Elf4,6,28,17673
27110,in situ,EMBRYS:Elk1,6,28,17673
27111,in situ,EMBRYS:Ell,6,28,17673
27112,in situ,EMBRYS:Emx2,6,28,17673
27113,in situ,EMBRYS:En1,6,28,17673
27114,in situ,EMBRYS:En2,6,28,17673
27115,in situ,EMBRYS:Eomes,6,28,17673
27116,in situ,EMBRYS:Ercc2,6,28,17673
27117,in situ,EMBRYS:Ercc3,6,28,17673
27118,in situ,EMBRYS:Esr1,6,28,17673
27119,in situ,EMBRYS:Esr2,6,28,17673
27120,in situ,EMBRYS:Esrra,6,28,17673
27121,in situ,EMBRYS:Esrrb,6,28,17673
27122,in situ,EMBRYS:Etv1,6,28,17673
27123,in situ,EMBRYS:Etv3,6,28,17673
27124,in situ,EMBRYS:Etv6,6,28,17673
27125,in situ,EMBRYS:Evx2,6,28,17673
27126,in situ,EMBRYS:Eya2,6,28,17673
27127,in situ,EMBRYS:Ezh1,6,28,17673
27128,in situ,EMBRYS:Fah,6,28,17673
27129,in situ,EMBRYS:Fank1,6,28,17673
27130,in situ,EMBRYS:Fem1a,6,28,17673
27131,in situ,EMBRYS:Fem1b,6,28,17673
27132,in situ,EMBRYS:Fem1c,6,28,17673
27133,in situ,EMBRYS:Fhl5,6,28,17673
27134,in situ,EMBRYS:Foxs1,6,28,17673
27135,in situ,EMBRYS:Fos,6,28,17673
27136,in situ,EMBRYS:Foxa3,6,28,17673
27137,in situ,EMBRYS:Foxb1,6,28,17673
27138,in situ,EMBRYS:Foxd1,6,28,17673
27139,in situ,EMBRYS:Foxf2,6,28,17673
27140,in situ,EMBRYS:Foxi1,6,28,17673
27141,in situ,EMBRYS:Foxj1,6,28,17673
27142,in situ,EMBRYS:Foxj2,6,28,17673
27143,in situ,EMBRYS:Foxk1,6,28,17673
27144,in situ,EMBRYS:Foxn2,6,28,17673
27145,in situ,EMBRYS:Foxo1,6,28,17673
27146,in situ,EMBRYS:Foxo3,6,28,17673
27147,in situ,EMBRYS:Foxp2,6,28,17673
27148,in situ,EMBRYS:Foxp3,6,28,17673
27149,in situ,EMBRYS:Foxq1,6,28,17673
27150,in situ,EMBRYS:Fubp1,6,28,17673
27151,in situ,EMBRYS:Gabpa,6,28,17673
27152,in situ,EMBRYS:Gabpb1,6,28,17673
27153,in situ,EMBRYS:Gata1,6,28,17673
27154,in situ,EMBRYS:Gata2,6,28,17673
27155,in situ,EMBRYS:Gata3,6,28,17673
27156,in situ,EMBRYS:Gata5,6,28,17673
27157,in situ,EMBRYS:Gata6,6,28,17673
27158,in situ,EMBRYS:Ankrd49,6,28,17673
27159,in situ,EMBRYS:Gcdh,6,28,17673
27160,in situ,EMBRYS:Gmcl1,6,28,17673
27161,in situ,EMBRYS:Gcm1,6,28,17673
27162,in situ,EMBRYS:Gcm2,6,28,17673
27163,in situ,EMBRYS:Kat2a,6,28,17673
27164,in situ,EMBRYS:Gfi1,6,28,17673
27165,in situ,EMBRYS:Gfi1b,6,28,17673
27166,in situ,EMBRYS:Glis2,6,28,17673
27167,in situ,EMBRYS:Gls2,6,28,17673
27168,in situ,EMBRYS:Rexo4,6,28,17673
27169,in situ,EMBRYS:Gmeb1,6,28,17673
27170,in situ,EMBRYS:Gtf2a1,6,28,17673
27171,in situ,EMBRYS:Gtf2a1l,6,28,17673
27172,in situ,EMBRYS:Gtf2a2,6,28,17673
27173,in situ,EMBRYS:Gtf2b,6,28,17673
27174,in situ,EMBRYS:Gtf2e1,6,28,17673
27175,in situ,EMBRYS:Gtf2e2,6,28,17673
27176,in situ,EMBRYS:Gtf2f2,6,28,17673
27177,in situ,EMBRYS:Gtf2h1,6,28,17673
27178,in situ,EMBRYS:Gtf2h2,6,28,17673
27179,in situ,EMBRYS:Gtf2h3,6,28,17673
27180,in situ,EMBRYS:Gtf2h4,6,28,17673
27181,in situ,EMBRYS:Gtf2i,6,28,17673
27182,in situ,EMBRYS:Gtf2ird1,6,28,17673
27183,in situ,EMBRYS:Gtf3c1,6,28,17673
27184,in situ,EMBRYS:Gtf3c4,6,28,17673
27185,in situ,EMBRYS:Hand1,6,28,17673
27186,in situ,EMBRYS:Hbp1,6,28,17673
27187,in situ,EMBRYS:Hcls1,6,28,17673
27188,in situ,EMBRYS:Sap30bp,6,28,17673
27189,in situ,EMBRYS:Hdac10,6,28,17673
27190,in situ,EMBRYS:Hdac11,6,28,17673
27191,in situ,EMBRYS:Hdac5,6,28,17673
27192,in situ,EMBRYS:Hdac6,6,28,17673
27193,in situ,EMBRYS:Hdac7,6,28,17673
27194,in situ,EMBRYS:Hes6,6,28,17673
27195,in situ,EMBRYS:Hey1,6,28,17673
27196,in situ,EMBRYS:Hhex,6,28,17673
27197,in situ,EMBRYS:Hif1a,6,28,17673
27198,in situ,EMBRYS:Hils1,6,28,17673
27199,in situ,EMBRYS:Hivep1,6,28,17673
27200,in situ,EMBRYS:Hlx,6,28,17673
27201,in situ,EMBRYS:Hmg20a,6,28,17673
27202,in situ,EMBRYS:Hoxa4,6,28,17673
27203,in situ,EMBRYS:Hoxc9,6,28,17673
27204,in situ,EMBRYS:Htatip2,6,28,17673
27205,in situ,EMBRYS:Ifi204,6,28,17673
27206,in situ,EMBRYS:Ildr1,6,28,17673
27207,in situ,EMBRYS:Ivns1abp,6,28,17673
27208,in situ,EMBRYS:Kdm5a,6,28,17673
27209,in situ,EMBRYS:Kdm5c,6,28,17673
27210,in situ,EMBRYS:Kdm4b,6,28,17673
27211,in situ,EMBRYS:Kdm4c,6,28,17673
27212,in situ,EMBRYS:Jmy,6,28,17673
27213,in situ,EMBRYS:Jrk,6,28,17673
27214,in situ,EMBRYS:Kcnh7,6,28,17673
27215,in situ,EMBRYS:Keap1,6,28,17673
27216,in situ,EMBRYS:Kin,6,28,17673
27217,in situ,EMBRYS:Klf1,6,28,17673
27218,in situ,EMBRYS:Klf15,6,28,17673
27219,in situ,EMBRYS:Klf16,6,28,17673
27220,in situ,EMBRYS:Klf3,6,28,17673
27221,in situ,EMBRYS:Klf4,6,28,17673
27222,in situ,EMBRYS:Klf5,6,28,17673
27223,in situ,EMBRYS:Klf7,6,28,17673
27224,in situ,EMBRYS:Klf8,6,28,17673
27225,in situ,EMBRYS:Lass2,6,28,17673
27226,in situ,EMBRYS:Lass4,6,28,17673
27227,in situ,EMBRYS:Lass5,6,28,17673
27228,in situ,EMBRYS:Lass6,6,28,17673
27229,in situ,EMBRYS:Lef1,6,28,17673
27230,in situ,EMBRYS:Lhx1,6,28,17673
27231,in situ,EMBRYS:Lhx5,6,28,17673
27232,in situ,EMBRYS:Lhx8,6,28,17673
27233,in situ,EMBRYS:Limd1,6,28,17673
27234,in situ,EMBRYS:Lmo1,6,28,17673
27235,in situ,EMBRYS:Lmo3,6,28,17673
27236,in situ,EMBRYS:Lrrc6,6,28,17673
27237,in situ,EMBRYS:Lsm11,6,28,17673
27238,in situ,EMBRYS:Mxd1,6,28,17673
27239,in situ,EMBRYS:Mxd4,6,28,17673
27240,in situ,EMBRYS:Smad2,6,28,17673
27241,in situ,EMBRYS:Smad5,6,28,17673
27242,in situ,EMBRYS:Smad6,6,28,17673
27243,in situ,EMBRYS:Mafk,6,28,17673
27244,in situ,EMBRYS:Maged1,6,28,17673
27245,in situ,EMBRYS:Maml1,6,28,17673
27246,in situ,EMBRYS:Map3k12,6,28,17673
27247,in situ,EMBRYS:Mapk1,6,28,17673
27248,in situ,EMBRYS:Mapk8,6,28,17673
27249,in situ,EMBRYS:Mbd2,6,28,17673
27250,in situ,EMBRYS:Mbd3l1,6,28,17673
27251,in situ,EMBRYS:Mef2a,6,28,17673
27252,in situ,EMBRYS:Mef2c,6,28,17673
27253,in situ,EMBRYS:Mef2d,6,28,17673
27254,in situ,EMBRYS:Meox1,6,28,17673
27255,in situ,EMBRYS:Bhlha15,6,28,17673
27256,in situ,EMBRYS:Mitf,6,28,17673
27257,in situ,EMBRYS:Mnat1,6,28,17673
27258,in situ,EMBRYS:Msl3,6,28,17673
27259,in situ,EMBRYS:Mtf1,6,28,17673
27260,in situ,EMBRYS:Mxi1,6,28,17673
27261,in situ,EMBRYS:Myb,6,28,17673
27262,in situ,EMBRYS:Myc,6,28,17673
27263,in situ,EMBRYS:Mycbp,6,28,17673
27264,in situ,EMBRYS:Mycs,6,28,17673
27265,in situ,EMBRYS:Myef2,6,28,17673
27266,in situ,EMBRYS:Myf5,6,28,17673
27267,in situ,EMBRYS:Myf6,6,28,17673
27268,in situ,EMBRYS:Mynn,6,28,17673
27269,in situ,EMBRYS:Myocd,6,28,17673
27270,in situ,EMBRYS:Myog,6,28,17673
27271,in situ,EMBRYS:Myst4,6,28,17673
27272,in situ,EMBRYS:Nab1,6,28,17673
27273,in situ,EMBRYS:Nab2,6,28,17673
27274,in situ,EMBRYS:Naca,6,28,17673
27275,in situ,EMBRYS:Ncoa3,6,28,17673
27276,in situ,EMBRYS:Neurod1,6,28,17673
27277,in situ,EMBRYS:Neurod2,6,28,17673
27278,in situ,EMBRYS:Neurod4,6,28,17673
27279,in situ,EMBRYS:Neurog3,6,28,17673
27280,in situ,EMBRYS:Nfatc2ip,6,28,17673
27281,in situ,EMBRYS:Nfe2l1,6,28,17673
27282,in situ,EMBRYS:Nfe2l2,6,28,17673
27283,in situ,EMBRYS:Nfia,6,28,17673
27284,in situ,EMBRYS:Nfic,6,28,17673
27285,in situ,EMBRYS:Nfkb2,6,28,17673
27286,in situ,EMBRYS:Nfkbie,6,28,17673
27287,in situ,EMBRYS:Nfkbil1,6,28,17673
27288,in situ,EMBRYS:Nfkbiz,6,28,17673
27289,in situ,EMBRYS:Nfx1,6,28,17673
27290,in situ,EMBRYS:Nfyb,6,28,17673
27291,in situ,EMBRYS:Nkx2-3,6,28,17673
27292,in situ,EMBRYS:Nkx3-1,6,28,17673
27293,in situ,EMBRYS:Notch1,6,28,17673
27294,in situ,EMBRYS:Npas1,6,28,17673
27295,in situ,EMBRYS:Nptxr,6,28,17673
27296,in situ,EMBRYS:Nr0b2,6,28,17673
27297,in situ,EMBRYS:Nr1d1,6,28,17673
27298,in situ,EMBRYS:Nr1d2,6,28,17673
27299,in situ,EMBRYS:Nr1h2,6,28,17673
27300,in situ,EMBRYS:Nr1h3,6,28,17673
27301,in situ,EMBRYS:Nr1i2,6,28,17673
27302,in situ,EMBRYS:Nr1i3,6,28,17673
27303,in situ,EMBRYS:Nr2c1,6,28,17673
27304,in situ,EMBRYS:Nr2e3,6,28,17673
27305,in situ,EMBRYS:Nr2f2,6,28,17673
27306,in situ,EMBRYS:Nr3c1,6,28,17673
27307,in situ,EMBRYS:Nr4a1,6,28,17673
27308,in situ,EMBRYS:Nr5a1,6,28,17673
27309,in situ,EMBRYS:LOC50777,6,28,17673
27310,in situ,EMBRYS:Nrf1,6,28,17673
27311,in situ,EMBRYS:Nrl,6,28,17673
27312,in situ,EMBRYS:Nsbp1,6,28,17673
27313,in situ,EMBRYS:Nudt12,6,28,17673
27314,in situ,EMBRYS:Obox3,6,28,17673
27315,in situ,EMBRYS:Sebox,6,28,17673
27316,in situ,EMBRYS:Olig1,6,28,17673
27317,in situ,EMBRYS:Onecut1,6,28,17673
27318,in situ,EMBRYS:Orc2,6,28,17673
27319,in situ,EMBRYS:ORF63,6,28,17673
27320,in situ,EMBRYS:Osr2,6,28,17673
27321,in situ,EMBRYS:Ostf1,6,28,17673
27322,in situ,EMBRYS:Otx2,6,28,17673
27323,in situ,EMBRYS:Dmbx1,6,28,17673
27324,in situ,EMBRYS:Ovol1,6,28,17673
27325,in situ,EMBRYS:Papola,6,28,17673
27326,in situ,EMBRYS:Pawr,6,28,17673
27327,in situ,EMBRYS:Pax5,6,28,17673
27328,in situ,EMBRYS:Pbx3,6,28,17673
27329,in situ,EMBRYS:Pbx4,6,28,17673
27330,in situ,EMBRYS:Pbxip1,6,28,17673
27331,in situ,EMBRYS:Kat2b,6,28,17673
27332,in situ,EMBRYS:Pcbd1,6,28,17673
27333,in situ,EMBRYS:Med15,6,28,17673
27334,in situ,EMBRYS:Pcsk4,6,28,17673
27335,in situ,EMBRYS:Pdcd11,6,28,17673
27336,in situ,EMBRYS:Pdcd7,6,28,17673
27337,in situ,EMBRYS:Per3,6,28,17673
27338,in situ,EMBRYS:Pfdn1,6,28,17673
27339,in situ,EMBRYS:Phf10,6,28,17673
27340,in situ,EMBRYS:Phf17,6,28,17673
27341,in situ,EMBRYS:Phf7,6,28,17673
27342,in situ,EMBRYS:Pias4,6,28,17673
27343,in situ,EMBRYS:Pogk,6,28,17673
27344,in situ,EMBRYS:Ppp1r12c,6,28,17673
27345,in situ,EMBRYS:Ppp1r13b,6,28,17673
27346,in situ,EMBRYS:Prrxl1,6,28,17673
27347,in situ,EMBRYS:Psmd10,6,28,17673
27348,in situ,EMBRYS:Psmd9,6,28,17673
27349,in situ,EMBRYS:Rhox6,6,28,17673
27350,in situ,EMBRYS:Ptges2,6,28,17673
27351,in situ,EMBRYS:Ptrf,6,28,17673
27352,in situ,EMBRYS:Rab1,6,28,17673
27353,in situ,EMBRYS:Rab11a,6,28,17673
27354,in situ,EMBRYS:Rab11b,6,28,17673
27355,in situ,EMBRYS:Rab15,6,28,17673
27356,in situ,EMBRYS:Rab2a,6,28,17673
27357,in situ,EMBRYS:Rab7,6,28,17673
27358,in situ,EMBRYS:Rab8a,6,28,17673
27359,in situ,EMBRYS:Rabl3,6,28,17673
27360,in situ,EMBRYS:Rai14,6,28,17673
27361,in situ,EMBRYS:Rarg,6,28,17673
27362,in situ,EMBRYS:Rax,6,28,17673
27363,in situ,EMBRYS:Rb1,6,28,17673
27364,in situ,EMBRYS:Rbbp4,6,28,17673
27365,in situ,EMBRYS:Rbbp7,6,28,17673
27366,in situ,EMBRYS:Rbl1,6,28,17673
27367,in situ,EMBRYS:Rbl2,6,28,17673
27368,in situ,EMBRYS:Rbpjl,6,28,17673
27369,in situ,EMBRYS:Rel,6,28,17673
27370,in situ,EMBRYS:Rela,6,28,17673
27371,in situ,EMBRYS:Relb,6,28,17673
27372,in situ,EMBRYS:Rem2,6,28,17673
27373,in situ,EMBRYS:Rfx1,6,28,17673
27374,in situ,EMBRYS:Rfx2,6,28,17673
27375,in situ,EMBRYS:Rfx3,6,28,17673
27376,in situ,EMBRYS:Rfx5,6,28,17673
27377,in situ,EMBRYS:Rfxank,6,28,17673
27378,in situ,EMBRYS:Rfx6,6,28,17673
27379,in situ,EMBRYS:Ring1,6,28,17673
27380,in situ,EMBRYS:Ripk4,6,28,17673
27381,in situ,EMBRYS:Pcgf2,6,28,17673
27382,in situ,EMBRYS:Rlim,6,28,17673
27383,in situ,EMBRYS:Rnf14,6,28,17673
27384,in situ,EMBRYS:Rnf141,6,28,17673
27385,in situ,EMBRYS:Rnf4,6,28,17673
27386,in situ,EMBRYS:Rbm39,6,28,17673
27387,in situ,EMBRYS:Rorb,6,28,17673
27388,in situ,EMBRYS:Rorc,6,28,17673
27389,in situ,EMBRYS:Polr1b,6,28,17673
27390,in situ,EMBRYS:Polr1a,6,28,17673
27391,in situ,EMBRYS:Rps6ka4,6,28,17673
27392,in situ,EMBRYS:Runx1,6,28,17673
27393,in situ,EMBRYS:Rxra,6,28,17673
27394,in situ,EMBRYS:Rxrb,6,28,17673
27395,in situ,EMBRYS:Rybp,6,28,17673
27396,in situ,EMBRYS:Sart1,6,28,17673
27397,in situ,EMBRYS:Satb1,6,28,17673
27398,in situ,EMBRYS:Scap,6,28,17673
27399,in situ,EMBRYS:Sec14l2,6,28,17673
27400,in situ,EMBRYS:Sertad2,6,28,17673
27401,in situ,EMBRYS:Sfpi1,6,28,17673
27402,in situ,EMBRYS:Sfrp4,6,28,17673
27403,in situ,EMBRYS:Siah2,6,28,17673
27404,in situ,EMBRYS:Sin3b,6,28,17673
27405,in situ,EMBRYS:Sirt1,6,28,17673
27406,in situ,EMBRYS:Sirt2,6,28,17673
27407,in situ,EMBRYS:Sirt3,6,28,17673
27408,in situ,EMBRYS:Sirt5,6,28,17673
27409,in situ,EMBRYS:Sirt6,6,28,17673
27410,in situ,EMBRYS:Sirt7,6,28,17673
27411,in situ,EMBRYS:Six6,6,28,17673
27412,in situ,EMBRYS:Smarca1,6,28,17673
27413,in situ,EMBRYS:Hltf,6,28,17673
27414,in situ,EMBRYS:Smarcb1,6,28,17673
27415,in situ,EMBRYS:Smyd1,6,28,17673
27416,in situ,EMBRYS:Snai3,6,28,17673
27417,in situ,EMBRYS:Snapc2,6,28,17673
27418,in situ,EMBRYS:Snapc4,6,28,17673
27419,in situ,EMBRYS:Sox15,6,28,17673
27420,in situ,EMBRYS:Sox17,6,28,17673
27421,in situ,EMBRYS:Sox18,6,28,17673
27422,in situ,EMBRYS:Sox7,6,28,17673
27423,in situ,EMBRYS:Sox8,6,28,17673
27424,in situ,EMBRYS:Sp100,6,28,17673
27425,in situ,EMBRYS:Sp2,6,28,17673
27426,in situ,EMBRYS:Sp3,6,28,17673
27427,in situ,EMBRYS:Sp4,6,28,17673
27428,in situ,EMBRYS:Sp5,6,28,17673
27429,in situ,EMBRYS:Spdef,6,28,17673
27430,in situ,EMBRYS:Spic,6,28,17673
27431,in situ,EMBRYS:Srebf1,6,28,17673
27432,in situ,EMBRYS:Ss18l1,6,28,17673
27433,in situ,EMBRYS:Ssbp3,6,28,17673
27434,in situ,EMBRYS:Ssrp1,6,28,17673
27435,in situ,EMBRYS:St18,6,28,17673
27436,in situ,EMBRYS:Stat1,6,28,17673
27437,in situ,EMBRYS:Stat2,6,28,17673
27438,in situ,EMBRYS:Stat3,6,28,17673
27439,in situ,EMBRYS:Stat4,6,28,17673
27440,in situ,EMBRYS:Stat5a,6,28,17673
27441,in situ,EMBRYS:Stat5b,6,28,17673
27442,in situ,EMBRYS:Zfp280b,6,28,17673
27443,in situ,EMBRYS:Supt3h,6,28,17673
27444,in situ,EMBRYS:Supt4h1,6,28,17673
27445,in situ,EMBRYS:Supt5h,6,28,17673
27446,in situ,EMBRYS:Med21,6,28,17673
27447,in situ,EMBRYS:Tacc3,6,28,17673
27448,in situ,EMBRYS:Tada2a,6,28,17673
27449,in situ,EMBRYS:Tada3,6,28,17673
27450,in situ,EMBRYS:Taf10,6,28,17673
27451,in situ,EMBRYS:Taf11,6,28,17673
27452,in situ,EMBRYS:Taf13,6,28,17673
27453,in situ,EMBRYS:Taf3,6,28,17673
27454,in situ,EMBRYS:Taf5,6,28,17673
27455,in situ,EMBRYS:Taf5l,6,28,17673
27456,in situ,EMBRYS:Taf6,6,28,17673
27457,in situ,EMBRYS:Taf6l,6,28,17673
27458,in situ,EMBRYS:Taf7,6,28,17673
27459,in situ,EMBRYS:Tal1,6,28,17673
27460,in situ,EMBRYS:Tal2,6,28,17673
27461,in situ,EMBRYS:Tbl1xr1,6,28,17673
27462,in situ,EMBRYS:Tbpl1,6,28,17673
27463,in situ,EMBRYS:Tbx19,6,28,17673
27464,in situ,EMBRYS:Tbx20,6,28,17673
27465,in situ,EMBRYS:Tbx21,6,28,17673
27466,in situ,EMBRYS:Tbx22,6,28,17673
27467,in situ,EMBRYS:Tcea1,6,28,17673
27468,in situ,EMBRYS:Tceal1,6,28,17673
27469,in situ,EMBRYS:Tceb3,6,28,17673
27470,in situ,EMBRYS:Tcerg1,6,28,17673
27471,in situ,EMBRYS:Hnf1a,6,28,17673
27472,in situ,EMBRYS:Hnf1b,6,28,17673
27473,in situ,EMBRYS:Tcf23,6,28,17673
27474,in situ,EMBRYS:Tcf4,6,28,17673
